ZipCode,StateCode,PrimaryCity,County
47145,IN,MILLTOWN,CENTRAL
47146,IN,MOUNT SAINT FRANCIS,CENTRAL
47138,IN,LEXINGTON,CENTRAL
47147,IN,NABB,CENTRAL
47150,IN,NEW ALBANY,CENTRAL
47150,IN,NEW ALBANY,CENTRAL
47150,IN,NEW ALBANY,CENTRAL
47161,IN,NEW SALISBURY,CENTRAL
47111,IN,CHARLESTOWN,CENTRAL
47162,IN,NEW WASHINGTON,CENTRAL
47111,IN,CHARLESTOWN,CENTRAL
47163,IN,OTISCO,CENTRAL
47164,IN,PALMYRA,CENTRAL
47165,IN,PEKIN,CENTRAL
47161,IN,NEW SALISBURY,CENTRAL
47166,IN,RAMSEY,CENTRAL
47167,IN,SALEM,CENTRAL
47170,IN,SCOTTSBURG,CENTRAL
47172,IN,SELLERSBURG,CENTRAL
47118,IN,ENGLISH,CENTRAL
47118,IN,ENGLISH,CENTRAL
47126,IN,HENRYVILLE,CENTRAL
47201,IN,COLUMBUS,CENTRAL
47201,IN,COLUMBUS,CENTRAL
47201,IN,COLUMBUS,CENTRAL
47220,IN,BROWNSTOWN,CENTRAL
47223,IN,BUTLERVILLE,CENTRAL
47224,IN,CANAAN,CENTRAL
47250,IN,MADISON,CENTRAL
47225,IN,CLARKSBURG,CENTRAL
47226,IN,CLIFFORD,CENTRAL
47227,IN,COMMISKEY,CENTRAL
47228,IN,CORTLAND,CENTRAL
47229,IN,CROTHERSVILLE,CENTRAL
47230,IN,DEPUTY,CENTRAL
47231,IN,DUPONT,CENTRAL
47232,IN,ELIZABETHTOWN,CENTRAL
47234,IN,FLAT ROCK,CENTRAL
47235,IN,FREETOWN,CENTRAL
47232,IN,ELIZABETHTOWN,CENTRAL
47240,IN,GREENSBURG,CENTRAL
47243,IN,HANOVER,CENTRAL
47250,IN,MADISON,CENTRAL
47244,IN,HARTSVILLE,CENTRAL
47245,IN,HAYDEN,CENTRAL
47246,IN,HOPE,CENTRAL
47201,IN,COLUMBUS,CENTRAL
47250,IN,MADISON,CENTRAL
47250,IN,MADISON,CENTRAL
47260,IN,MEDORA,CENTRAL
47263,IN,NEW POINT,CENTRAL
47264,IN,NORMAN,CENTRAL
47265,IN,NORTH VERNON,CENTRAL
47230,IN,DEPUTY,CENTRAL
47270,IN,PARIS CROSSING,CENTRAL
47272,IN,SAINT PAUL,CENTRAL
47273,IN,SCIPIO,CENTRAL
47274,IN,SEYMOUR,CENTRAL
47280,IN,TAYLORSVILLE,CENTRAL
47281,IN,VALLONIA,CENTRAL
47282,IN,VERNON,CENTRAL
47283,IN,WESTPORT,CENTRAL
47302,IN,MUNCIE,CENTRAL
47302,IN,MUNCIE,CENTRAL
47302,IN,MUNCIE,CENTRAL
47302,IN,MUNCIE,CENTRAL
47302,IN,MUNCIE,CENTRAL
47305,IN,MUNCIE,CENTRAL
47320,IN,ALBANY,CENTRAL
47322,IN,BENTONVILLE,CENTRAL
47324,IN,BOSTON,CENTRAL
47325,IN,BROWNSVILLE,CENTRAL
47353,IN,LIBERTY,CENTRAL
47326,IN,BRYANT,CENTRAL
47371,IN,PORTLAND,CENTRAL
47327,IN,CAMBRIDGE CITY,CENTRAL
47330,IN,CENTERVILLE,CENTRAL
47374,IN,RICHMOND,CENTRAL
47331,IN,CONNERSVILLE,CENTRAL
47334,IN,DALEVILLE,CENTRAL
47335,IN,DUBLIN,CENTRAL
47336,IN,DUNKIRK,CENTRAL
47337,IN,DUNREITH,CENTRAL
47338,IN,EATON,CENTRAL
47339,IN,ECONOMY,CENTRAL
47346,IN,HAGERSTOWN,CENTRAL
47340,IN,FARMLAND,CENTRAL
47341,IN,FOUNTAIN CITY,CENTRAL
47374,IN,RICHMOND,CENTRAL
47342,IN,GASTON,CENTRAL
47344,IN,GREENSBORO,CENTRAL
47345,IN,GREENS FORK,CENTRAL
47346,IN,HAGERSTOWN,CENTRAL
47348,IN,HARTFORD CITY,CENTRAL
47351,IN,KENNARD,CENTRAL
47352,IN,LEWISVILLE,CENTRAL
47353,IN,LIBERTY,CENTRAL
47354,IN,LOSANTVILLE,CENTRAL
47355,IN,LYNN,CENTRAL
47356,IN,MIDDLETOWN,CENTRAL
47357,IN,MILTON,CENTRAL
47358,IN,MODOC,CENTRAL
47359,IN,MONTPELIER,CENTRAL
47360,IN,MOORELAND,CENTRAL
47361,IN,MOUNT SUMMIT,CENTRAL
47362,IN,NEW CASTLE,CENTRAL
47366,IN,NEW LISBON,CENTRAL
47367,IN,OAKVILLE,CENTRAL
47368,IN,PARKER CITY,CENTRAL
47369,IN,PENNVILLE,CENTRAL
47370,IN,PERSHING,CENTRAL
47371,IN,PORTLAND,CENTRAL
47373,IN,REDKEY,CENTRAL
47374,IN,RICHMOND,CENTRAL
47374,IN,RICHMOND,CENTRAL
47380,IN,RIDGEVILLE,CENTRAL
47371,IN,PORTLAND,CENTRAL
47382,IN,SARATOGA,CENTRAL
47383,IN,SELMA,CENTRAL
47384,IN,SHIRLEY,CENTRAL
47385,IN,SPICELAND,CENTRAL
47362,IN,NEW CASTLE,CENTRAL
47386,IN,SPRINGPORT,CENTRAL
47387,IN,STRAUGHN,CENTRAL
47388,IN,SULPHUR SPRINGS,CENTRAL
47390,IN,UNION CITY,CENTRAL
47392,IN,WEBSTER,CENTRAL
47393,IN,WILLIAMSBURG,CENTRAL
47394,IN,WINCHESTER,CENTRAL
47396,IN,YORKTOWN,CENTRAL
47408,IN,BLOOMINGTON,CENTRAL
47401,IN,BLOOMINGTON,CENTRAL
47404,IN,BLOOMINGTON,CENTRAL
47404,IN,BLOOMINGTON,CENTRAL
47404,IN,BLOOMINGTON,CENTRAL
47404,IN,BLOOMINGTON,CENTRAL
47408,IN,BLOOMINGTON,CENTRAL
47408,IN,BLOOMINGTON,CENTRAL
47420,IN,AVOCA,CENTRAL
47421,IN,BEDFORD,CENTRAL
47424,IN,BLOOMFIELD,CENTRAL
47458,IN,SMITHVILLE,CENTRAL
47427,IN,COAL CITY,CENTRAL
47404,IN,BLOOMINGTON,CENTRAL
47429,IN,ELLETTSVILLE,CENTRAL
47431,IN,FREEDOM,CENTRAL
47432,IN,FRENCH LICK,CENTRAL
47433,IN,GOSPORT,CENTRAL
47434,IN,HARRODSBURG,CENTRAL
47435,IN,HELMSBURG,CENTRAL
47436,IN,HELTONVILLE,CENTRAL
47437,IN,HURON,CENTRAL
47438,IN,JASONVILLE,CENTRAL
47441,IN,LINTON,CENTRAL
47443,IN,LYONS,CENTRAL
47445,IN,MIDLAND,CENTRAL
47446,IN,MITCHELL,CENTRAL
47448,IN,NASHVILLE,CENTRAL
47449,IN,NEWBERRY,CENTRAL
47465,IN,SWITZ CITY,CENTRAL
47421,IN,BEDFORD,CENTRAL
47451,IN,OOLITIC,CENTRAL
47452,IN,ORLEANS,CENTRAL
47424,IN,BLOOMFIELD,CENTRAL
47454,IN,PAOLI,CENTRAL
47455,IN,PATRICKSBURG,CENTRAL
47456,IN,QUINCY,CENTRAL
47424,IN,BLOOMFIELD,CENTRAL
47458,IN,SMITHVILLE,CENTRAL
47459,IN,SOLSBERRY,CENTRAL
47460,IN,SPENCER,CENTRAL
47462,IN,SPRINGVILLE,CENTRAL
47463,IN,STANFORD,CENTRAL
47464,IN,STINESVILLE,CENTRAL
47465,IN,SWITZ CITY,CENTRAL
47467,IN,TUNNELTON,CENTRAL
47404,IN,BLOOMINGTON,CENTRAL
47468,IN,UNIONVILLE,CENTRAL
47432,IN,FRENCH LICK,CENTRAL
47469,IN,WEST BADEN SPRINGS,CENTRAL
47470,IN,WILLIAMS,CENTRAL
47471,IN,WORTHINGTON,CENTRAL
47501,IN,WASHINGTON,CENTRAL
47512,IN,BICKNELL,CENTRAL
47513,IN,BIRDSEYE,CENTRAL
47586,IN,TELL CITY,CENTRAL
47515,IN,BRISTOW,CENTRAL
47516,IN,BRUCEVILLE,CENTRAL
47553,IN,LOOGOOTEE,CENTRAL
47520,IN,CANNELTON,CENTRAL
47586,IN,TELL CITY,CENTRAL
47521,IN,CELESTINE,CENTRAL
47522,IN,CRANE,CENTRAL
47522,IN,CRANE,CENTRAL
47523,IN,DALE,CENTRAL
47524,IN,DECKER,CENTRAL
47586,IN,TELL CITY,CENTRAL
47527,IN,DUBOIS,CENTRAL
47512,IN,BICKNELL,CENTRAL
47529,IN,ELNORA,CENTRAL
47550,IN,LAMAR,CENTRAL
47532,IN,FERDINAND,CENTRAL
47535,IN,FREELANDVILLE,CENTRAL
47550,IN,LAMAR,CENTRAL
47537,IN,GENTRYVILLE,CENTRAL
47541,IN,HOLLAND,CENTRAL
47542,IN,HUNTINGBURG,CENTRAL
47545,IN,IRELAND,CENTRAL
47546,IN,JASPER,CENTRAL
47546,IN,JASPER,CENTRAL
47550,IN,LAMAR,CENTRAL
47586,IN,TELL CITY,CENTRAL
47552,IN,LINCOLN CITY,CENTRAL
47553,IN,LOOGOOTEE,CENTRAL
47501,IN,WASHINGTON,CENTRAL
47557,IN,MONROE CITY,CENTRAL
47558,IN,MONTGOMERY,CENTRAL
47561,IN,OAKTOWN,CENTRAL
47562,IN,ODON,CENTRAL
47564,IN,OTWELL,CENTRAL
47567,IN,PETERSBURG,CENTRAL
47568,IN,PLAINVILLE,CENTRAL
47501,IN,WASHINGTON,CENTRAL
47512,IN,BICKNELL,CENTRAL
47586,IN,TELL CITY,CENTRAL
47575,IN,SAINT ANTHONY,CENTRAL
47586,IN,TELL CITY,CENTRAL
47577,IN,SAINT MEINRAD,CENTRAL
47578,IN,SANDBORN,CENTRAL
47579,IN,SANTA CLAUS,CENTRAL
47513,IN,BIRDSEYE,CENTRAL
47581,IN,SHOALS,CENTRAL
47584,IN,SPURGEON,CENTRAL
47585,IN,STENDAL,CENTRAL
47586,IN,TELL CITY,CENTRAL
47588,IN,TROY,CENTRAL
47590,IN,VELPEN,CENTRAL
47591,IN,VINCENNES,CENTRAL
47596,IN,WESTPHALIA,CENTRAL
47597,IN,WHEATLAND,CENTRAL
47598,IN,WINSLOW,CENTRAL
47601,IN,BOONVILLE,CENTRAL
47610,IN,CHANDLER,CENTRAL
47611,IN,CHRISNEY,CENTRAL
47635,IN,ROCKPORT,CENTRAL
47612,IN,CYNTHIANA,CENTRAL
47633,IN,POSEYVILLE,CENTRAL
47613,IN,ELBERFELD,CENTRAL
47639,IN,HAUBSTADT,CENTRAL
47635,IN,ROCKPORT,CENTRAL
47616,IN,GRIFFIN,CENTRAL
47633,IN,POSEYVILLE,CENTRAL
47617,IN,HATFIELD,CENTRAL
47618,IN,INGLEFIELD,CENTRAL
47619,IN,LYNNVILLE,CENTRAL
47660,IN,OAKLAND CITY,CENTRAL
47620,IN,MOUNT VERNON,CENTRAL
47630,IN,NEWBURGH,CENTRAL
47630,IN,NEWBURGH,CENTRAL
47631,IN,NEW HARMONY,CENTRAL
47633,IN,POSEYVILLE,CENTRAL
47634,IN,RICHLAND,CENTRAL
47635,IN,ROCKPORT,CENTRAL
47635,IN,ROCKPORT,CENTRAL
47601,IN,BOONVILLE,CENTRAL
47637,IN,TENNYSON,CENTRAL
47638,IN,WADESVILLE,CENTRAL
47639,IN,HAUBSTADT,CENTRAL
47670,IN,PRINCETON,CENTRAL
47639,IN,HAUBSTADT,CENTRAL
47648,IN,FORT BRANCH,CENTRAL
47649,IN,FRANCISCO,CENTRAL
47670,IN,PRINCETON,CENTRAL
47654,IN,MACKEY,CENTRAL
47660,IN,OAKLAND CITY,CENTRAL
47665,IN,OWENSVILLE,CENTRAL
47666,IN,PATOKA,CENTRAL
47670,IN,PRINCETON,CENTRAL
47670,IN,PRINCETON,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47712,IN,EVANSVILLE,CENTRAL
47710,IN,EVANSVILLE,CENTRAL
47710,IN,EVANSVILLE,CENTRAL
47712,IN,EVANSVILLE,CENTRAL
47712,IN,EVANSVILLE,CENTRAL
47714,IN,EVANSVILLE,CENTRAL
47715,IN,EVANSVILLE,CENTRAL
47715,IN,EVANSVILLE,CENTRAL
47715,IN,EVANSVILLE,CENTRAL
47712,IN,EVANSVILLE,CENTRAL
47712,IN,EVANSVILLE,CENTRAL
47710,IN,EVANSVILLE,CENTRAL
47710,IN,EVANSVILLE,CENTRAL
47714,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47708,IN,EVANSVILLE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47803,IN,TERRE HAUTE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47805,IN,TERRE HAUTE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47807,IN,TERRE HAUTE,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47831,IN,BLANFORD,CENTRAL
47832,IN,BLOOMINGDALE,CENTRAL
47833,IN,BOWLING GREEN,CENTRAL
47840,IN,CENTERPOINT,CENTRAL
47834,IN,BRAZIL,CENTRAL
47836,IN,BRIDGETON,CENTRAL
47837,IN,CARBON,CENTRAL
47838,IN,CARLISLE,CENTRAL
47840,IN,CENTERPOINT,CENTRAL
47841,IN,CLAY CITY,CENTRAL
47842,IN,CLINTON,CENTRAL
47845,IN,COALMONT,CENTRAL
47846,IN,CORY,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47847,IN,DANA,CENTRAL
47848,IN,DUGGER,CENTRAL
47849,IN,FAIRBANKS,CENTRAL
47850,IN,FARMERSBURG,CENTRAL
47850,IN,FARMERSBURG,CENTRAL
47851,IN,FONTANET,CENTRAL
47852,IN,GRAYSVILLE,CENTRAL
47853,IN,HARMONY,CENTRAL
47854,IN,HILLSDALE,CENTRAL
47862,IN,MONTEZUMA,CENTRAL
47855,IN,HYMERA,CENTRAL
47857,IN,KNIGHTSVILLE,CENTRAL
47858,IN,LEWIS,CENTRAL
47859,IN,MARSHALL,CENTRAL
47872,IN,ROCKVILLE,CENTRAL
47861,IN,MEROM,CENTRAL
47862,IN,MONTEZUMA,CENTRAL
47863,IN,NEW GOSHEN,CENTRAL
47850,IN,FARMERSBURG,CENTRAL
47866,IN,PIMENTO,CENTRAL
47833,IN,BOWLING GREEN,CENTRAL
47833,IN,BOWLING GREEN,CENTRAL
47869,IN,PRAIRIE CREEK,CENTRAL
47870,IN,PRAIRIETON,CENTRAL
47871,IN,RILEY,CENTRAL
47872,IN,ROCKVILLE,CENTRAL
47874,IN,ROSEDALE,CENTRAL
47875,IN,SAINT BERNICE,CENTRAL
47876,IN,SAINT MARY OF THE WOODS,CENTRAL
47878,IN,SEELYVILLE,CENTRAL
47879,IN,SHELBURN,CENTRAL
47880,IN,SHEPARDSVILLE,CENTRAL
47881,IN,STAUNTON,CENTRAL
47882,IN,SULLIVAN,CENTRAL
47884,IN,UNIVERSAL,CENTRAL
47802,IN,TERRE HAUTE,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47901,IN,LAFAYETTE,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47916,IN,ALAMO,CENTRAL
47917,IN,AMBIA,CENTRAL
47918,IN,ATTICA,CENTRAL
47920,IN,BATTLE GROUND,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47921,IN,BOSWELL,CENTRAL
47922,IN,BROOK,CENTRAL
47923,IN,BROOKSTON,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47924,IN,BUCK CREEK,CENTRAL
47925,IN,BUFFALO,CENTRAL
47926,IN,BURNETTSVILLE,CENTRAL
47928,IN,CAYUGA,CENTRAL
47929,IN,CHALMERS,CENTRAL
47930,IN,CLARKS HILL,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47932,IN,COVINGTON,CENTRAL
47933,IN,CRAWFORDSVILLE,CENTRAL
47940,IN,DARLINGTON,CENTRAL
47941,IN,DAYTON,CENTRAL
47942,IN,EARL PARK,CENTRAL
47943,IN,FAIR OAKS,CENTRAL
47978,IN,RENSSELAER,CENTRAL
47944,IN,FOWLER,CENTRAL
47946,IN,FRANCESVILLE,CENTRAL
47948,IN,GOODLAND,CENTRAL
47949,IN,HILLSBORO,CENTRAL
47950,IN,IDAVILLE,CENTRAL
47951,IN,KENTLAND,CENTRAL
47952,IN,KINGMAN,CENTRAL
47987,IN,VEEDERSBURG,CENTRAL
47954,IN,LADOGA,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47955,IN,LINDEN,CENTRAL
47957,IN,MEDARYVILLE,CENTRAL
47958,IN,MELLOTT,CENTRAL
47946,IN,FRANCESVILLE,CENTRAL
47959,IN,MONON,CENTRAL
47960,IN,MONTICELLO,CENTRAL
47963,IN,MOROCCO,CENTRAL
47964,IN,MOUNT AYR,CENTRAL
47965,IN,NEW MARKET,CENTRAL
47966,IN,NEWPORT,CENTRAL
47967,IN,NEW RICHMOND,CENTRAL
47968,IN,NEW ROSS,CENTRAL
47969,IN,NEWTOWN,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47970,IN,OTTERBEIN,CENTRAL
47975,IN,PINE VILLAGE,CENTRAL
47944,IN,FOWLER,CENTRAL
47971,IN,OXFORD,CENTRAL
47974,IN,PERRYSVILLE,CENTRAL
47975,IN,PINE VILLAGE,CENTRAL
47977,IN,REMINGTON,CENTRAL
47978,IN,RENSSELAER,CENTRAL
47980,IN,REYNOLDS,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47981,IN,ROMNEY,CENTRAL
47982,IN,STATE LINE,CENTRAL
47983,IN,STOCKWELL,CENTRAL
47944,IN,FOWLER,CENTRAL
47987,IN,VEEDERSBURG,CENTRAL
47989,IN,WAVELAND,CENTRAL
47990,IN,WAYNETOWN,CENTRAL
47991,IN,WEST LEBANON,CENTRAL
47905,IN,LAFAYETTE,CENTRAL
47992,IN,WESTPOINT,CENTRAL
47918,IN,ATTICA,CENTRAL
47993,IN,WILLIAMSPORT,CENTRAL
47994,IN,WINGATE,CENTRAL
47995,IN,WOLCOTT,CENTRAL
47906,IN,WEST LAFAYETTE,CENTRAL
47960,IN,MONTICELLO,CENTRAL
48001,MI,ALGONAC,CENTRAL
48002,MI,ALLENTON,CENTRAL
48005,MI,ARMADA,CENTRAL
48003,MI,ALMONT,CENTRAL
48003,MI,ALMONT,CENTRAL
48004,MI,ANCHORVILLE,CENTRAL
48005,MI,ARMADA,CENTRAL
48006,MI,AVOCA,CENTRAL
48097,MI,YALE,CENTRAL
48099,MI,TROY,CENTRAL
48012,MI,BIRMINGHAM,CENTRAL
48012,MI,BIRMINGHAM,CENTRAL
48014,MI,CAPAC,CENTRAL
48015,MI,CENTER LINE,CENTRAL
48090,MI,WARREN,CENTRAL
48017,MI,CLAWSON,CENTRAL
48021,MI,EASTPOINTE,CENTRAL
48014,MI,CAPAC,CENTRAL
48022,MI,EMMETT,CENTRAL
48023,MI,FAIR HAVEN,CENTRAL
48025,MI,FRANKLIN,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48026,MI,FRASER,CENTRAL
48066,MI,ROSEVILLE,CENTRAL
48054,MI,CHINA,CENTRAL
48027,MI,GOODELLS,CENTRAL
48001,MI,ALGONAC,CENTRAL
48028,MI,HARSENS ISLAND,CENTRAL
48030,MI,HAZEL PARK,CENTRAL
48032,MI,JEDDO,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48046,MI,MOUNT CLEMENS,CENTRAL
48046,MI,MOUNT CLEMENS,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48044,MI,MACOMB,CENTRAL
48038,MI,CLINTON TOWNSHIP,CENTRAL
48039,MI,MARINE CITY,CENTRAL
48040,MI,MARYSVILLE,CENTRAL
48061,MI,PORT HURON,CENTRAL
48041,MI,MEMPHIS,CENTRAL
48044,MI,MACOMB,CENTRAL
48046,MI,MOUNT CLEMENS,CENTRAL
48044,MI,MACOMB,CENTRAL
48046,MI,MOUNT CLEMENS,CENTRAL
48045,MI,SELFRIDGE ANGB,CENTRAL
48046,MI,MOUNT CLEMENS,CENTRAL
48047,MI,NEW BALTIMORE,CENTRAL
48048,MI,NEW HAVEN,CENTRAL
48049,MI,NORTH STREET,CENTRAL
48061,MI,PORT HURON,CENTRAL
48048,MI,NEW HAVEN,CENTRAL
48047,MI,NEW BALTIMORE,CENTRAL
48054,MI,CHINA,CENTRAL
48059,MI,FORT GRATIOT,CENTRAL
48061,MI,PORT HURON,CENTRAL
48061,MI,PORT HURON,CENTRAL
48061,MI,PORT HURON,CENTRAL
48062,MI,RICHMOND,CENTRAL
48062,MI,RICHMOND,CENTRAL
48062,MI,RICHMOND,CENTRAL
48065,MI,ROMEO,CENTRAL
48066,MI,ROSEVILLE,CENTRAL
48068,MI,ROYAL OAK,CENTRAL
48068,MI,ROYAL OAK,CENTRAL
48069,MI,PLEASANT RIDGE,CENTRAL
48068,MI,ROYAL OAK,CENTRAL
48070,MI,HUNTINGTON WOODS,CENTRAL
48068,MI,ROYAL OAK,CENTRAL
48071,MI,MADISON HEIGHTS,CENTRAL
48083,MI,TROY,CENTRAL
48072,MI,BERKLEY,CENTRAL
48068,MI,ROYAL OAK,CENTRAL
48083,MI,TROY,CENTRAL
48061,MI,PORT HURON,CENTRAL
48074,MI,SMITHS CREEK,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48076,MI,LATHRUP VILLAGE,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48054,MI,CHINA,CENTRAL
48079,MI,SAINT CLAIR,CENTRAL
48080,MI,SAINT CLAIR SHORES,CENTRAL
48080,MI,SAINT CLAIR SHORES,CENTRAL
48080,MI,SAINT CLAIR SHORES,CENTRAL
48099,MI,TROY,CENTRAL
48099,MI,TROY,CENTRAL
48099,MI,TROY,CENTRAL
48037,MI,SOUTHFIELD,CENTRAL
48090,MI,WARREN,CENTRAL
48090,MI,WARREN,CENTRAL
48090,MI,WARREN,CENTRAL
48090,MI,WARREN,CENTRAL
48090,MI,WARREN,CENTRAL
48090,MI,WARREN,CENTRAL
48094,MI,WASHINGTON,CENTRAL
48094,MI,WASHINGTON,CENTRAL
48065,MI,ROMEO,CENTRAL
48097,MI,YALE,CENTRAL
48099,MI,TROY,CENTRAL
48099,MI,TROY,CENTRAL
48101,MI,ALLEN PARK,CENTRAL
48103,MI,ANN ARBOR,CENTRAL
48103,MI,ANN ARBOR,CENTRAL
48105,MI,ANN ARBOR,CENTRAL
48103,MI,ANN ARBOR,CENTRAL
48105,MI,ANN ARBOR,CENTRAL
48104,MI,ANN ARBOR,CENTRAL
48104,MI,ANN ARBOR,CENTRAL
48104,MI,ANN ARBOR,CENTRAL
48103,MI,ANN ARBOR,CENTRAL
48111,MI,BELLEVILLE,CENTRAL
48111,MI,BELLEVILLE,CENTRAL
48105,MI,ANN ARBOR,CENTRAL
48116,MI,BRIGHTON,CENTRAL
48116,MI,BRIGHTON,CENTRAL
48117,MI,CARLETON,CENTRAL
48118,MI,CHELSEA,CENTRAL
48120,MI,DEARBORN,CENTRAL
48120,MI,DEARBORN,CENTRAL
48120,MI,DEARBORN,CENTRAL
48122,MI,MELVINDALE,CENTRAL
48124,MI,DEARBORN,CENTRAL
48124,MI,DEARBORN,CENTRAL
48124,MI,DEARBORN,CENTRAL
48120,MI,DEARBORN,CENTRAL
48127,MI,DEARBORN HEIGHTS,CENTRAL
48127,MI,DEARBORN HEIGHTS,CENTRAL
48130,MI,DEXTER,CENTRAL
48131,MI,DUNDEE,CENTRAL
48133,MI,ERIE,CENTRAL
48134,MI,FLAT ROCK,CENTRAL
48135,MI,GARDEN CITY,CENTRAL
48135,MI,GARDEN CITY,CENTRAL
48137,MI,GREGORY,CENTRAL
48169,MI,PINCKNEY,CENTRAL
48138,MI,GROSSE ILE,CENTRAL
48139,MI,HAMBURG,CENTRAL
48140,MI,IDA,CENTRAL
48182,MI,TEMPERANCE,CENTRAL
48141,MI,INKSTER,CENTRAL
48143,MI,LAKELAND,CENTRAL
48144,MI,LAMBERTVILLE,CENTRAL
48145,MI,LA SALLE,CENTRAL
48146,MI,LINCOLN PARK,CENTRAL
48150,MI,LIVONIA,CENTRAL
48150,MI,LIVONIA,CENTRAL
48152,MI,LIVONIA,CENTRAL
48152,MI,LIVONIA,CENTRAL
48150,MI,LIVONIA,CENTRAL
48157,MI,LUNA PIER,CENTRAL
48158,MI,MANCHESTER,CENTRAL
48159,MI,MAYBEE,CENTRAL
48160,MI,MILAN,CENTRAL
48161,MI,MONROE,CENTRAL
48161,MI,MONROE,CENTRAL
48164,MI,NEW BOSTON,CENTRAL
48165,MI,NEW HUDSON,CENTRAL
48166,MI,NEWPORT,CENTRAL
48167,MI,NORTHVILLE,CENTRAL
48335,MI,FARMINGTON HILLS,CENTRAL
48335,MI,FARMINGTON HILLS,CENTRAL
48169,MI,PINCKNEY,CENTRAL
48170,MI,PLYMOUTH,CENTRAL
48170,MI,PLYMOUTH,CENTRAL
48173,MI,ROCKWOOD,CENTRAL
48174,MI,ROMULUS,CENTRAL
48180,MI,TAYLOR,CENTRAL
48168,MI,NORTHVILLE,CENTRAL
48176,MI,SALINE,CENTRAL
48177,MI,SAMARIA,CENTRAL
48178,MI,SOUTH LYON,CENTRAL
48173,MI,ROCKWOOD,CENTRAL
48179,MI,SOUTH ROCKWOOD,CENTRAL
48180,MI,TAYLOR,CENTRAL
48182,MI,TEMPERANCE,CENTRAL
48183,MI,TRENTON,CENTRAL
48184,MI,WAYNE,CENTRAL
48185,MI,WESTLAND,CENTRAL
48185,MI,WESTLAND,CENTRAL
48185,MI,WESTLAND,CENTRAL
48187,MI,CANTON,CENTRAL
48187,MI,CANTON,CENTRAL
48169,MI,PINCKNEY,CENTRAL
48189,MI,WHITMORE LAKE,CENTRAL
48190,MI,WHITTAKER,CENTRAL
48191,MI,WILLIS,CENTRAL
48197,MI,YPSILANTI,CENTRAL
48195,MI,SOUTHGATE,CENTRAL
48192,MI,WYANDOTTE,CENTRAL
48193,MI,RIVERVIEW,CENTRAL
48195,MI,SOUTHGATE,CENTRAL
48195,MI,SOUTHGATE,CENTRAL
48197,MI,YPSILANTI,CENTRAL
48197,MI,YPSILANTI,CENTRAL
48197,MI,YPSILANTI,CENTRAL
48202,MI,DETROIT,CENTRAL
48202,MI,DETROIT,CENTRAL
48212,MI,DETROIT,CENTRAL
48203,MI,HIGHLAND PARK,CENTRAL
48204,MI,DETROIT,CENTRAL
48205,MI,DETROIT,CENTRAL
48202,MI,DETROIT,CENTRAL
48207,MI,DETROIT,CENTRAL
48208,MI,DETROIT,CENTRAL
48233,MI,DETROIT,CENTRAL
48209,MI,DETROIT,CENTRAL
48210,MI,DETROIT,CENTRAL
48202,MI,DETROIT,CENTRAL
48212,MI,HAMTRAMCK,CENTRAL
48212,MI,DETROIT,CENTRAL
48214,MI,DETROIT,CENTRAL
48214,MI,DETROIT,CENTRAL
48230,MI,DETROIT,CENTRAL
48233,MI,DETROIT,CENTRAL
48218,MI,RIVER ROUGE,CENTRAL
48218,MI,RIVER ROUGE,CENTRAL
48223,MI,DETROIT,CENTRAL
